Category,Content
teknoloji,"Domuzun insanla yeni benzerlikleri ortaya cikti Domuzun gen haritasini ayrintili inceleyen bilim adamlari, bu hayvanlarin insanla yeni benzerliklerine rastladi.Tarimsal Arastirma Enstitusu (INRA) Hayvan Genetigi Bolumu Baskani David Milan, 10 bin yili askin suredir insanla ic ice yasayan domuzun bugune kadarki en genis kapsamli gen haritasinin cikarildigini ve 10 yildan fazla suredir uluslararasi isbirliginin sonucu olarak bu hayvanlarin insanla yeni benzerliklerinin bulundugunu belirtti. Bilim adamlari, evcil domuzun (Sus scrofa domesticus) gen haritasini Avrupa ve Asya'daki 10 yaban domuzu turu, insan, fare, at ve inegin gen haritasiyla karsilastirdi. Evcil domuz ve yaban domuzunun, uyum saglayabilmek, yasadiklari yeri kirletmek, evcillestirilebilmek ancak sartlar gerektirdiginde vahsi hayata donebilmek gibi bircok benzerliklere sahip oldugu, anatomik ve fizyolojik acidan da insana benzedigi biliniyordu. Bilim adamlari, yeni arastirmada, domuzda insanlarda gorulen obezite, diyabet, parkinson ve alzheimer gibi hastaliklarla baglantili bazi gen mutasyonlarinin bulundugunu da belirledi. Arastirmaya imza atanlardan Alan Archibald, bu yeni saptamalarin domuzun insanlardaki hastaliklarin incelenmesinde ve tedavisinde ornek teskil edebilecegini vurguladi. Sonuclar sayesinde daha kaliteli, ucuz ve cevreye az zararli etin elde edilebilecegi de ifade edildi. Arastirma, Nature dergisinde yayimlandi."
teknoloji,"Turkcell'den Disney Live! Mickey'in Muzik Festivali Turkcell ve Istanbul Cocuk Tiyatrosu isbirligiyle Turkiye'ye gelen Disney Live! Mickey'in Muzik Festivalinde korunmaya muhtac ve esit firsatlardan yoksun cocuklar keyifli bir gun yasadi.Turkcell aciklamasinda, Aile ve Sosyal Politikalar Cocuk Hizmetleri Genel Mudurlugu'ne bagli yuvalardan ve Toplum Merkezleri'nden destek alan cocuklara ozel bir gosterim sunuldugu belirtildi. Bu arada turne oncesi Istanbul'da, gosteriyi gormeyen cocuk kalmasin diye bir bilet alana bir bileti de Turkcell hediye ediyor. AVANTAJ yazip 2222'ye SMS gonderen tum Turkcell'liler 25 Kasim tarihine kadar surecek olan firsattan yararlanabilecek. Turkcell'in 1 bilet alana bir bilet hediye kampanyasina katilmak icin AVANTAJ yazip 2222'ye mesaj gondermek ve cep telefonuna gelen sifreyi www.biletix.com;da belirtilen alana girmek yeterli oluyor. Kampanyaya katilmak icin gonderilen SMS'ler 0,4 TL olarak ucretlendiriliyor."
teknoloji,"Internet siteleri de TSE'li olacak ODTU-TSE isbirliginde internet sitelerinin uluslararasi standartlara uygunlugunu belgelendiren Insan-Bilgisayar Etkilesimi laboratuvari hizmet vermeye basladi. Laboratuvarin kurucusu ODTU Bilgisayar ve Ogretim Teknolojileri Egitimi Bolumu Ogretim Uyesi Prof. Dr. Kursat Cagiltay, Insan-Bilgisayar-Etkilesimi laboratuvarinin TSE tarafindan Turkiye'deki ilk ve tek akredite kullanilabilirlik testi laboratuvari olarak yetkilendirilerek hizmet vermeye basladigini soyledi. Cagiltay, ODTU Insan Bilgisayar Etkilesimi Arastirma ve Uygulama Laboratuvari'nda kullanicilarin goz hareketlerinin kaydedilerek, daha sonra kullanicinin internet sitelerinde nerelere, ne kadar sureyle ve kac kere baktigina iliskin degerlendirmeler yapildigini belirtti. Laboratuvarla ilgili ayrintili bilgiye http://ibe.bidb.odtu.edu.tr adresinden ulasilabiliyor."
teknoloji,"Artik onu yiyebileceksiniz Bir Japon girisimci gelistirdigi ""yenilebilir"" iPhone kilifiyla dunyanin dikkatini cekmeyi basardi. Pirinc ve tuzun kullanilmasiyla gelistirilen Survival Senbei IPhone 5 isimli bu ozel kilif, dogal afet gibi insanlarin caresiz kaldigi durumlarda 'hayat' kurtarmayi hedefliyor. Ancak kilifin ciddi bir sorunu var: Son derece hassas... Kilifin tasarimcisi Mariko, kullanicilarin kilifi kullanirken dikkatli davranmalarini, aksi halde kilifin paramparca olabilecegini dile getirdi. Mariko'ya gore kullanicilar bunlari yapmaktan kacinmali: - Telefonu cebinize koymaniz halinde kilifin parcalanma ihtimali yuzde 89. - iPhone'dan kilifi cikarmaya calismaniz halinde kilifin parcalanma ihtimali yuzde 76. - iPhone'un yere dusmesiyle birlikte kilifin paramparca olma ihtimali yuzde '120'! Yaklasik 40 dolarlik fiyat etiketiyle satisa sunulan bu ilginc kiliflardan gunde sadece 3 adet uretilebildigini belirten Mariko, kilifa sahip olmak isteyen kullanicilarin bir ay oncesinden siparis vermeleri gerektigine dikkat cekti. Ozellikle Japon telefon pazarinda populer olan iPhone'lar uzerine birbirinden ilginc aksesuarlar gelistiriliyor. Bu siradisi kilif da bunlardan sadece biri."
teknoloji,""".TC"" Alan adina Turkiye'nin markalarinin ilgisi buyuk 5 Kasim'da Turkiye Pazarina sunulan ''.TC'' alan adi buyuk talep gordu. TCNET Internet Sirketi tarafindan pazara sunulan ''.TC'' uzantisi 5-19 Kasim arasinda, markalarin ve kurumlarin internet ortaminda isimlerinin farkli kisilerce alinmasiyla yasadiklari magduriyet dikkate alinarak ilk satin alma hakki Marka Tescil Belgesi olan kurum ve kisilere ozel kayit gunleri olarak ayrilmisti. Gosterilen yogun ilgiden dolayi TCNET Internet Sirketi bir aciklama yaparak Marka Tescil Belgesi olan kurum ve kisilerin oncelikli kayit suresini 28 Kasim saat 24.00'e kadar uzattiklarini acikladilar. Tum kurumlara ve kisilere acik on kayit surecinin 29 Kasim-3 Aralik arasinda gerceklesecegini belirten sirket yetkilileri, 4 Aralik 14.00'ten itibaren genel kayit surecini baslatacaklarini ve .TC alan adini isteyen herkesin kullanimina acacaklarini belirttiler. Marka haklarini korumak onceliklerimizin basinda geliyor ''.TC'' uzantili alan adlarina markalardan yogun talep aldiklarini belirten TCNET genel Muduru Ertan Ulutas, bu nedenle sureci uzatarak .TC uzantili alan adlarinin markalarin gercek sahiplerine ulasmasini sagladiklarini belirtti. Ayrica tuketicilerle yapilan sozlesme geregi adlarin gercek sahipleri ile ilgili herhangi bir itilafta Istanbul Ticaret Odasi'na bunyesinde gorev yapan hakem kurulunun kararlarina uyacak. Diger uzantilarla ilgili yurt disi mahkemelerde haklarini arayan marka, kisi ve kurumlar ''.TC'' uzantisinda boyle bir sorun yasamayacak. Boylelikle sorunlar kisa surede cozulecek. Turkcell, Avea, Garanti Bankasi, Akbank, Denizbank, Finansbank,THY, Arzum, Regal, Ziraat Yatirim, Hurriyet, Limango, Enpara, Tamek, Tadim, Koska, Soke Un, Polenez, Solen, Yorsan, Firatpen, Genpa,  Teknosa, Derimod, Mudo gibi markalar  ''.TC'' uzantisini  oncelikle tescil eden markalar. Oncelikli hedef 200.000 alan adi tescil etmek. Sirketten yapilan aciklamaya gore bir cok markanin tescil belgelerini ibraz ederek satin alma prosedurunu baslattiklarini fakat yogun ilgiden ve belge ibrazindan dolayi surenin uzatildigini belirtildi. Ayrica kamu kurumlarina alan adlarinin ucretsiz tahsis edileceginden dolayi bir cok bakanlik ve burokratik kurumlarla da gorusmelerin basladigi aciklandi. Internet pazarinin bir cok uzantinin satildigi cok buyuk ve dunya capinda bir pazar oldugunu belirten TCNet Genel Muduru Ertan Ulutas, "".TC"" alan adinin internet sektorunun buyumesine teknolojik alt yapi ve isim cesitliligi ile katki saglayacaklarina inandiklarini belirterek hedeflerinin ilk asamada Turkiye pazarinda 200.000 alan adi tescil etmek  oldugunu acikladi. Gosterilen yogun ilginin bu hedeflerine kolaylika ulasacaginin bir gostergesi oldugunu belirten Ulutas, yeni ve farkli bir cok projeyle yatirimlarina devam edeceklerini belirtti. Yayginlasmaya buyuk onem verdiklerini belirten Ulutas bayilerimiz kanaliyla da hizmet sunmaya devam ediyoruz. Hali hazirda kendi internet sitemiz disinda bes bayi kanaliyla da ''.TC ''uzantili alan adlari satiliyor. Hepside Turkiye'nin onde gelen alan adi saticilari. Bu firmalarla entegre bir sekilde hizmet vermeye ve talebi karsilamaya calisagiz dedi. .TC uzantili alan adlari www.tc sitesi disinda isimtescil.net, natro, turkticaret.net, IHS Telekom ve Kriweb tarafindan da satiliyor."
teknoloji,"2. Bumerang Blog Odulleri icin geri sayim basladi Bu yil ikincisi gerceklesen Bumerang Blog Odulleri, dijital reklam sektorune yon veren ajanslarin, markalarin ve bloggerlarin katilimi ile 29 Kasim Persembe aksami Hilton Convention Center'da duzenleniyor.(Cnnturk.com) -- Bumerang yayincilarinin toplam 7 kategoride odullerine kavusacaklari gecenin oncesinde ise Bumads liderliginde duzenlenen ve dijital dunyanin onde gelen isimlerini bir araya getiren ""Ustalardan Iyi Icerik Atolyesi"" basligi altinda cesitli oturumlar gerceklesecek. Oturumlarin ardindan, Gizmodo Yazi Isleri Muduru Matthias Sternkopf'un da konusmacilar arasinda yer alacagi panelle birlikte bloggerlar, oduller oncesinde keyifli bir ogleden sonra yasayacak. 2. Bumerang Blog Odulleri oncesinde, Turkiye, Almanya ve Ingiltere'den blog yazarlarinin, sektorun ileri gelen dijital ajanslarinin ve duzenledikleri dijital kampanyalarla fark yaratan reklam verenlerin konusmalariyla basarili icerigin sirlari tartisilacak. Bumads liderliginde duzenlenen ""Ustalardan Iyi Icerik Atolyesi"" ana baslikli oturumlar sayesinde Bumerang yayincilari, daha etkin yayincilik tekniklerini kesfederken, reklam dunyasi ise icerik pazarlama alaninda yeni fikirlerle bulusma firsati yakalayacak. Gizmodo'nun Yazi Isleri Muduru Matthias Sternkopf Istanbul'da Gizmodo'nun Yazi Isleri Muduru Matthias Sternkopf, 2. Bumerang Blog Odulleri icin Bumads'in konugu olarak Istanbul'a geliyor. ""Iyi Icerik Uretme Sanati"" baslikli konusmasi ile ozgun ve yaratici icerik uretiminin puf noktalarini global bir perspektifle aktaracak olan Matthias Sternkopf, ""Sosyal Medya Fenomenlerinden Samimi Hikayeler"" baslikli panelde ise kendi deneyimlerini katilimcilar ile paylasacak. Geveze'nin moderatorlugunde gerceklesecek panele, Matthias Sternkopf'un yani sira, sosyalmedya.co'nun kurucusu Fatih Guner ve Edelman Digital Ingiltere Kidemli Musteri Yonetmeni Emma Gannon da katilimlari ile renk katacak. 2. Bumerang Blog Odulleri sahiplerini buluyor Zengin icerikli ve keyifli bir gunun sonunda, Bumerang'in 20 bini askin uyesinin ""en""lerinin odullendirilecegi 2. Bumerang Blog Odulleri geceye damgasini vuracak. 1500'un uzerinde basvuru alan ve 20 bini askin SMS kullanimi gerceklesen blog odulleri, En Tarz Blog, En Caliskan Blog, En Sosyal Blog, En Bilge Forum, En Iyi Yerel Site, En Uyumlu Site ve Juri Ozel Odulu olmak uzere toplam 7 ayri kategoride sahiplerini bulacak. Blog odullerinin hemen ardindan sahne alacak Mirkelam ve Iskender Paydas konserleri ile gece son bulacak. Akademi, medya ve dijital dunya blog odulleri icin bir araya geldi Bumerang yayincilarinin iceriklerini degerlendiren juride, Fatih Cekirge, Fikret Ercan, Ertugrul Ozkok, Ayse Arman, Fatos Karahasan, Erdal Kaplanseren ve Ozgur Bolat gibi Hurriyet ailesinin onde gelen isimlerinin yani sira, Gunseli Ozen Ocakoglu ve Pelin Ozkan gibi sektore liderlik eden yayinlarin genel yayin yonetmenleri de bulunuyor. Ismail Hakki Polat ve Yuce Zerey gibi akademisyenlere ilaveten, Demir Cilingir, Gurhan Demirel, Ugur Seker, Fatih Guner, Sedat Kapanoglu, Sina Afra, Deniz Utku ve Ismail Ozdemir gibi dijital dunyanin liderleri de juri kadrosunu olusturan isimler arasinda. Mizahi uslubuyla Blog Odulleri'ni sunacak Geveze ve odul torenin adindan sahne alacak Mirkelam ve Iskender Paydas da juri uyeleri arasinda one cikan isimler arasinda yer aliyor."
teknoloji,"100 isik yili uzakta serseri gezegen bulundu! Bilim adamlari, 100 isik yili uzakta herhangi bir yildizin yorungesinde yer almadan kainati basibos gezinen ""serseri bir gezegen"" kesfetti. ""Astronomy and Astrophysics"" dergisinde yayimlanan arastirmada, ""CFBDSIR2149-0403"" adi verilen gezegenin 50-120 yas araliginda oldugu belirtildi. Nadir gorulen serseri gezegenlerin bazilari, yildiz olarak doguyor, ancak isik vermesine neden olan nukleer fuzyonu baslatacak kutleye ulasamiyor. Bazilari ise bir yildizin yorungesinde gezegen olarak ortaya cikiyor, ancak daha sonra henuz kesfedilemeyen bir nedenle yildizin yorungesinden cikiyor. Avrupa Guney Yarimkure Astronomik Arastirmalar Kurumu'na (ESO) ait Sili'deki VLT teleskopu ve Hawaii'nin Mauna Kea bolgesinde Kanada ile Fransa'ya ait teleskobu kullanarak yuz milyonlarca yildiz ve gezegeni inceleyen bilim adamlari, Dunya'nin icinde bulundugu Samanyolu Galaksisi yakinlarinda sadece tek bir tane evsiz gezegen tespit edebildiklerini soyledi. Arastirmayi yuruten Montreal Universitesi'nden Etienne Artigau, serseri gezegenin ayni zamanda dogduguna inanilan ve ayni bilesenlerden olusan 30 yildizla birlikte hareket ettigini soyledi. Artigau, cevresindeki gok cisimlerine bakarak serseri yildizin 50-120 yil once yildiz olarak dogmus, ancak yildiz olmak icin yeterli kutleye ulasamamis bir gok cismi oldugunu soyledi. Jupiter'in kutlesinden 4-7 kat buyuk bir kutleye sahip serseri gezegenin yuzeyindeki sicakligin 400 derece oldugu saniliyor."
teknoloji,"750 bacakli kirkayagin sirri ""ZooKeys"" dergisinde yayimlanan arastirmaya gore, ilk kez 80 yil once kesfedilen, kisa bir sure once de California'da yeniden gorulen 750 bacakli kirkayak, cagdaslarindan cok, milyonlarca yil once yasamis atalari ile daha fazla ortak ozellik tasiyor. Bilim adamlari, dunyada en fazla bacaga sahip canlinin anatomik sirlarini cozmeyi basardi. Arastirmayi yuruten Arizona Universitesi'nden bocek bilimci Paul Marek, ""Illacme plenipes"" adi verilen kirkayagin boceklerin dunyasinda ""mitolojik bir varlik"" olarak nitelendirilebilecegini soyledi. 1926 yilindan bu yana gorulmeyen kirkayagi tarayici elektron mikroskobu ile incelediklerini belirten Marek, bocegin erkeginin 562, disisinin ise 750 bacagi oldugunu soyledi. Isimlerine ragmen kirkayaklarin en yaygin gorulen turu olan ""Polydesmida""nin aslinda 60-65 bacagi bulunduguna isaret eden Marek, Illacme plenipes'in bacaklarinin yer altindaki yasamina uygun bir bicimde evrim gecirdigini dusunduklerini soyledi. 750 bacaga sahip olmalarina karsin sadece 3 santimetre uzunlugundaki kirkayaklari yerin 15 santimetre altinda bulduklarini belirten Marek, kirkayaklarin bacaklarini yer altinda cukur kazmak ve buyuk kum tasi kayalarina tutunmak icin kullandiklarini kaydetti. Mikroskopla yapilan incelemelerin kirkayagin tarih oncesi donemlere ozgu ilkel ozellikler tasidigini gosterdigine dikkati ceken Marek, ""Yapraklar ile bitki koklerini ogutucu disleri ile cigneyen diger kirkayaklarin tersine bu yaratiklar, gelismemis bir anatomiye sahip. Ceneleri kafataslari ile birlesik olan 750 ayakli kirkayaklar, bitkiler ve mantar dokularini once parcalayip sonra emiyor"" dedi. San Francisco yakinlarindaki daglik bolgede kucuk bir alanda bulunan ve turunun son ornekleri olduguna inanilan kirkayaklarin bedeninde ipek salgilayan killar da bulundu."
teknoloji,"Binis karti iPhone'a girdi Dunyanin sayili havayolu sirketinin kullandigi Passbook uygulamasi Turkiye'ye de geldi, binis kartlari iPhone'lara girdi.Turk Hava Yollari, 2008den beri beraber calistigi mobil yazilim partneri Pozitronun yaptigi entegrasyon ve calisma sonucu Mobil Binis Karti (MBK) altyapisini gelistirerek Apple Passbook destegi sunan Turkiye'deki ilk havayolu sirketi oldu. Passbook uygulamasi, Apple tarafindan iOS 6.0 surumu ile birlikte henuz yeni piyasaya sunuldu. Applein iOS 6.0 ve uzeri surumlu iPhone/iPod touch cihazlari icin sundugu Passbook uygulamasiyla kullanicilar binis kartlarini mobil ortama, yani kendi iPhone/iPod touch cihazlarina tasiyabiliyor. Yalnizca iOS 6.0 ve uzeri surumu kullanan iPhone ve iPod touch kullanicilarinin yararlanabilecegi Passbook uygulamasi ile Turk Hava Yollari yolculari mobil binis kartlarini pass olarak saklayabilir ve mobil binis karti destekleyen havaalanlarinda kagit binis kartina gerek olmadan ucaga kadar gidebilirler. Istanbuldaki tum havaalanlarinda mobil binis karti uygulamasi destekleniyor. Pozitron Kurucu CEOsu Fatih Isbecer Passbookun gelistirilme surecini su sekilde anlatti: ""Apple Passbook uygulamalari dunyada henuz cok az havayolu tarafindan kullaniliyor. Kuresellesme hareketleri ile bireylerin giderek daha mobil hale gelmesiyle birlikte havayolu sirketleri de surekli olarak ucak yolculugu yapanlarin hayatini kolaylastirmak icin farkli uygulamalara yoneldi. Turkiyede bir ilk olan Passbookun en onemli ozelligi mobil binis karti olarak kullanilmasiyla yolcularin ucaga kadar cep telefonu ekraniyla gidebilmesini saglamak. Ucaga dair butun bilgiler de cep telefonu ekraninda bulunuyor."" Passbook ayni zamanda kullanicilarin cuzdanlarini iPhonelarina tasimalari icin atilan ilk adim olma ozelligini tasiyor. Uygulama sayesinde kullanicilar indirim kuponlarini, ucak biletlerini ve otel rezervasyonlarini da telefonlarinda saklayabiliyorlar."
teknoloji,"Turk bilim adamindan 1,9 milyar yillik kesif Kanada Windsor Universitesi Bilim Fakultesi Yer ve Cevre Bilimleri Bolumu Ogretim Uyesi Prof. Dr. Ali Polat, Kanada Superior Golu cevresinde 1,9 milyar yil yasinda toprak bulduklarini bildirdi.Elazigli yer bilimci Polat, yaptigi aciklamada, Kanada'da Superior Golu'nun kuzeyinde yer alan Schreiber-Hemlo bolgesinde yesil kayac kusagi uzerinde uzun zamandir jeolojik calismalar yaptigini bildirdi. Bu bolgeye 2007 yilinda yaptigi bir gezi sirasinda yaklasik 1,9 milyar yil yasinda bir uyumsuzluk duzlemi ve bu duzlemin altinda yer alan kirmizi renkli kayaclar tespit ettigini anlatan Polat, bu kirmizi kayaclarin eski bir toprak parcasi olabileceginden suphelenerek, ayrintili bir arazi calismasi yaptigini belirtti. Polat, bolgeden cok sayida ornek topladigini, 2008 yilinda ise tekrar bolgeye giderek yeni ornekler aldigini aktardi. Orneklerde yaklasik 5 yil suren uzun incelemeler sonucu kirmizi renkli kayaclarin 1,9 milyar yil yasinda eski toprak oldugunun belirlendigini ifade eden Polat, su bilgileri verdi: Bugune kadar daha yasli topraklar dunyanin cesitli yerlerinde bulunmus. Ancak bizim buldugumuz 1,9 milyar yasindaki toprak, Kanada'da Superior Golu cevresinde bulunmus demirce zengin en yasli toprak. Buldugumuz toprak, dunya atmosferinin kimyasal evrimi hakkinda cok onemli bir veri kaynagini olusturmaktadir. Bu toprakta yapilacak yeni incelemelerle dunyanin 1,9 milyar yil onceki atmosferi ve iklimi hakkinda onemli bilgiler edinilebilir. Toprak, tasidigi ozelliklerle 1,9 milyar yil once de atmosferde onemli miktarda serbest oksijen bulundugunu gosteriyor. Atmosferdeki serbest oksijen miktari 2,2 milyar yil oncesinde yok denecek kadar azdi. Bu nedenle oksijene bagli karasal yasam yoktu. Atmosferdeki oksijen miktari 2,2 milyar yil once artmaya baslamistir. Bizim buldugumuz topraklardaki demir oksitler, atmosferdeki oksijenin 1.9 milyar yil once onemli miktarda artis yaptigini gostermektedir. Prof. Dr. Polat, topragin bilesiminden Ekvatora yakin bir bolgede olustugunu, jeolojik olaylarla binlerce kilometre kuzeye tasindigini belirlediklerini kaydetti. Bilinen en yasli toprak 3 milyar yil yasinda Dunyanin bilinen en yasli topraginin yaklasik 3 milyar yil yasinda oldugunu ve Guney Afrika'da bulundugunu da aktaran Prof. Dr. Polat, Kanada'daki bilinen en yasli topraklarin ise 2,45 milyar yil yasinda oldugunu acikladi. Demir oksit bakimindan zengin olmayan bu topraklar nedeniyle 2,45 milyar yil oncesine kadar karasal yasama imkan saglayacak serbest oksijen miktarinin atmosferde olmadiginin ongoruldugunu dile getiren Polat, Guney Afrika'da bulunan 2,25 milyar yil yasindaki Hekpoort topraklarinin ise demir oksitce zengin olmalari nedeniyle bu donemde atmosferde serbest okjinenin birikmeye basladigini gosterdigini belirtti. Polat, yaptigi calismanin Chemical Geology dergisinin Ekim 2012 sayisinda yayinlanarak bilim literaturune girdigini bildirdi."
teknoloji,"Egitim destegi Turkiye'den Microsoft, Ekim ayi sonunda, Windows 8'i satisa sundu. Windows'un yeniden tasarlandigi bu yeni isletim sistemine, Turkiye'den de bir egitim uygulamasi destegi geldi.Yapilan aciklamaya gore, Windows 8 icin, Turkiye'nin egitim teknolojilerinde oncu markasi Sebit tarafindan da icerik uretildi. Turk Telekom istiraki olan Sebit Egitim ve Bilgi Teknolojileri AS, Vitamin (vitaminegitim.com) ile Turkiye ve farkli kitalardaki 6 ulkede 2 milyona yakin kullaniciya, Adaptive Curriculum (adaptivecurriculum.com) ile de ABD'de 500'den fazla okulda 300 bini askin kullaniciya ulasarak egitime yeni bir boyut kazandirdi. Adaptive Curriculum'un guclu Fizik ve Matematik (Geometri) icerigini, yeni bir yaklasimla yaratilan VBook'larla Windows Magazasi'nda kullanici deneyimine sunuluyor. Moduler bir yapida tasarlanan AC VBooks, kisisellestirilebilen ogrenme deneyimi ile bir anlamda kendi kendini olusturan yeni nesil elektronik kitap uygulamasi oldugu belirtiliyor. Vitamin'in 'V'si ile VBook olarak adlandirilan her bir uygulama birbiriyle baglantili konulari bir arada sunuyor. Ogrenme nesnelerini kullanicinin yeterligine gore siraliyor. Windows 8'de ihtiyaca gore ayri ayri satin alinabilen kucuk parcalar halinde yer alan bu uygulamalarda kullanici, konu ile ilgili hazir bulunuslugunu degerlendirdikten sonra detayli konu anlatimlarina calisabiliyor, ozet bolumunun ardindan ilgili testi cozuyor. Sistem, eksiklerini belirleyen geri bildirimler vererek, kullaniciyi bu eksiklerini tamamlayabilecegi anlatimlara yonlendiriyor. VBook'larda widget adi verilen, kullanicinin etkilesime girip sonucu gorebildigi ozgun etkilesimlerin yani sira interaktif etkinlikler ve 3D animasyonlar bulunuyor. Kullanici ayrica, VBook'un uzerine notlarini alabiliyor, link ekleyebiliyor. Sebitin iceriginin, yakinda matematik, kimya ve biyoloji VBook'lari ile de egitsel uygulama marketlerinde yer almasi bekleniyor. Bulut teknolojisiyle uyumu sayesinde kullanicinin ogretmen/ogrenci tabletinde, bilgisayarinda, cep telefonunda herhangi bir aktarma gerekmeksizin kullanabildigi bu uygulamalar, elektronik kitap teknolojisine yepyeni bir yaklasim getirerek, bir sonraki nesli baslatiyor. Sebit'in hazirladigi VBook, benzersiz moduler yapisiyla egitime yepyeni bir bakis getiriyor Sebit Genel Muduru Ahmet Eti de konuya iliskin degerlendirmesinde, Windows 8'de ozel bir urunumuzle yer almak cok heyecan verici. 2005 yilinda, gelecekte egitsel uygulamalara butunsel bir akis icinde degil de ayri ayri kullanim ihtiyaci duyulacagini ongorerek, Adaptive Curriculum'u moduler bir yapida tasarlamistik. Yani, dunyaya ilk olarak bizim sundugumuz yeni nesil elektronik kitaplar olan VBook'larin altyapisi uzun zamandir hazirlanmaya baslamisti. Microsoft genel merkezinde heyacanla karsilanan bu uygulamalarimizin sayisi da, Microsoft'la isbirligimiz de artarak devam edecek bilgisini verdi. Sadece Turkiye'nin degil, tum dunya egitim sektorunun Windows 8 uzerinde boylesine kapsamli bir uygulamaya kavusmasindan cok mutlu olduklarini belirten Microsoft Turkiye Genel Muduru Tamer Ozmen ise Is ortagimiz Sebit'in hazirladigi VBook uygulamasi benzersiz moduler yapisi ile egitime yepyeni bir bakis getiriyor. Bu bakisi Windows Magazasi'nin essiz erisim gucu ile milyonlarca kullaniciya ve ogrenciye ulastiracagimiz icin cok heyecanliyiz yorumunu yapti. Yeni kullanici arayuzu ve sayisiz fonksiyonel uygulama ile Windows 8, aralarinda Turkiye'nin de yer aldigi 140'tan fazla ulkede toplam 37 dilde yuklemeye hazir durumda. Mevcut bilgisayarlarini Windows 8'e yukseltmek isteyen kullanicilar http://www.windows.com adresinden yukleme yapabilecekleri gibi, isletim sistemini, teknoloji magazalarindan da satin alabilecekler."
teknoloji,"Dunya uzaydan Turk mali kameralarla gozetlenecek Uzay Teknolojileri Arastirma Enstitusu simdi de uydudan detayli ve net goruntuler veren, neredeyse bir ucak fiyatina satilan hipersektral uydu kamerasi yapimina basladi.Yerli kaynaklarla tasarlanip uretilen RASAT uydusunu uzaya basariyla yollayan, Gokturk-2 uydusunu da tamamlayarak firlatma asamasina getiren Uzay Teknolojileri Arastirma Enstitusu (TUBITAK UZAY), simdi de uydudan detayli ve net goruntuler veren, neredeyse bir ucak fiyatina satilan hipersektral uydu kamerasi yapimina basladi. Uzay Teknolojileri Arastirma Enstitusu Mudur Vekili Tamer Beser, yaptigi aciklamada, Turkiye'nin son yillarda uydu teknolojilerinde onemli bir seviyeye geldigini vurguladi. Beser, tamamen yerli muhendislerin tasarim ve kabiliyetleriyle gerceklestirilen uydulardan ilkinin 7,5 metre cozunurlukteki RASAT oldugunu, 2,5 metre cozunurlukteki ikinci yerli uydu Gokturk-2'nin de Aralik ayinda uzaya yollanacagini animsatti. TUBITAK UZAY muhendislerinin uydu teknolojilerini ileri goturme amaciyla uydudan goruntuleri toplayan yuksek teknolojili kamera yapimina basladigini bildiren Beser, TUBITAK UZAY muhendisleri olarak tamamen ic kaynaklarimizla uydu kamerasi ve hiperspektral kamera yapimina basladik. Bunun yaninda yildiz izler, gunes izler, tepki tekeri ve elektrik itki motoru gibi uydu elemanlarini da yerli kaynaklarla uretmeye baslayacagiz dedi. Yapimi gerceklestirilecek hipersektral uydu kameralarinin dunyada yeni gelisen bir teknoloji oldugunu ve Turkiye'nin bu yuksek teknolojiyi yakaladigini belirten Beser, soyle konustu: Yuksek cozunurluklu kameralarin fiyati neredeyse bir ucak fiyatinda. Hipersektral kamera, goruntuyu renklerine bolerek ayri ayri inceleme anlamina geliyor. Boylelikle normal cekimle gorulemeyen nesneler, detayli sekilde gorunur hale geliyor. Dunyanin goruntulerini uzaydan toplayacak kamera, uydularin en onemli bolumlerinden bir tanesi. Tamamen yerli kaynaklarla gelistirilecek yuksek teknolojiye sahip bu uydu kamerasi ile dunyanin her yerinden yuksek spektral cozunurlukte goruntu cekilerek basta tarim, maden, cevre, orman ve askeri uygulamalar olmak uzere pek cok amacla kullanilmasi hedefleniyor. 1 metre cozunurlukte yuksek cozunurluklu uydu kamerasi yapmak, daha sonra 50 santimetreye kadar cozunurlugu arttirmak istiyoruz. Beser, uydu kameralarinin yaninda uydunun yonunu belirleyen fiber optik jiroskop (FOG) teknolojisini de gelistirmeye basladiklarini bildirdi."
