Category,Content
magazin,"Senay Yuzbasioglu topraga verildi Hayat Bayram Olsa ve Sev Kardesim sarkilariyla bilinen Senay Yuzbasioglu duzenlenen cenaze toreninden sonra Ayazaga Mezarligi'nda topraga verildi Dolmabahce- Bezmi Alem Valide Sultan Cami'nde duzenlenen torene ablasi Saziye Cataloglu, kardesi Halil Ibrahim Ekiz'in de aralarinda bulundugu akrabalari ile Sezen Cumhur Onal, Erkan Ozerman, Izzet Oz, Mustafa Sarigul, eski CHP milletvekilleri Mehmet Sevigen ile Cetin Soysal'in da bulundugu yaklasik 50 kisi katildi. Ogle vakti kilinan cenaze namazindan sonra, Senay Yuzbasioglu Ayazaga Mezarligi'nda topraga verildi. . . MEZARIN TAPUSU BULUNAMADI ESININ YANINA GOMULEMEDI . Yegeni Umay Aktan, ""Senay'in esi Serif Yuzbasioglu'nun yaninda topraga verilmesi icin gorustuk. Ancak mezarinin tapusu bulunamadigi icin yaninda topraga verilemeyecegi soylendi. Ayazaga Mezarligi gosterildi"" dedi.  Torene katilan, Senay Yuzbasioglu'nun ablasi Saziye Cataloglu da  ""Esinin vefatindan cok etkilendi.Muzik zaten Senay'in hayatiydi. Tek tercihiydi. Muzik onun icin ekmek, sudan oteydi. Inanin buna"" dedi. Sisli Belediye Baskani Mustafa Sarigul cenazede  ""Yil 1977. Taksim'de miting vardi. Rahmetli Bulent Ecevit'in mitingi vardi. Ben de mitingde gorevliydim. Hangi sarkiyi calalim diye dusunduk. Sevgili Senay'in 'Sev kardesim' sarkisinda karar kildik. Kendisinden izin alindi. Taksim'de o donemin en gorkemli mitinginde Sev Kardesim sarkisiyla butun Turkiye costu. Biz yillar once sevgili Senay'in sarkisindaki sozlerine sadik kalabilseydik, butun siyaset sev kardesim diyebilseydi, Turkiye bugun cok farkli bir noktada olurdu. Ben ahdi vefa duygusunu yerine getirmek icin buradayim. Buradan rahmetli Senay'in sozleri ile butun Turkiye'ye diyorum ki; Hangi dinden, hangi dilden, hangi irktan, hangi kulturden, hangi mezhepten ve hangi inanctan olursak olalim birbirimizi Bismillah diyerek sevelim"" dedi. . CENAZEYE KULTUR BAKANLIGI'NDAN KATILAN OLMADI Devlet Sanatcisi Sezen Cumhur Onal ise, ""Turk muzik kulturune damgasini vurmus insanlardan biriydi. Sev kardesim, hayat bayram olsa cok onemli. Binlere seslendi, binlere sarkilar soyledi. Hayatin kalp atislariydi o muzikler. Her donemin sarkicisiydi. Ahlakli, haysiyetli, onurlu, gururlu. Sarkilari hala soyleniyor. Sarkilari unutulmus olabilir. Kendisinin unutulmus olmasi aci"" dedi. Kultur Bakanligi'ndan bir temsilcinin cenazeye katilip katilmadigini soran Sezen Cumhur Onal'a Senay'in ablasi  Saziye Cataloglu yetkililerin cenazeye katilmadigini soyledi. Bunun uzerine Sezen Cumhur Onal, ""Kultur Bakanligi'ndan da birilerinin olmasi lazimdi. Muzik kulturune damga vurmustur. Ecevit doneminde konserlerinde binler vardi. Taksim Meydani'nda. Binlere seslendi, binlere sarkilar soyledi.Turkiye'nin muzik gururu kirilmistir. Incinmistir, Memlekette muzik yok. Soyununca sarki soyluyorlar"" seklinde konustu. Edirnekapi Mezarligi'ndaki esinin mezarinin yaninda topraga verilemeyisinin sorulmasi uzerine de, ""O sonra degisir. Dilekce verirsiniz degisir"" dedi. Muzik yapimcisi Izzet Oz ise,  ""Turkiye cok onemli bir sesini kaybetti. Turkiye cok onemli bir dostunu kaybetti. O sev kardesim ile hepimizi sevginin ne kadar anlamli oldugunu bize hatirlatmisti. Ama simdi cok sevdigi bir insanin yanina goc etti"" dedi. Organizator Erkan Ozerman zamaninda Disisleri Bakanliginin arzusu ile  Kibris konserlerine gittiklerini beirterek sunlari soyledi"" Dun aksam televizyonlara baktigimda gozden kacmis birseyler vardi. Senay Tokyo-Sopot Festivali'nde Altin Orfe'de Turkiye'yi temsil etti. Cok guzel dereceler aldi. Yurt disinda long play'i yapilmis nadir sanatcilardan biriydi. Su an iki sarkisi ile akilda kaliyor ama, duzinelerle sarkisi vardi. 'Hayat bayram olsa', 'Sev kardesim' mars gibi devamli gundeme gelen fakat Senay'in eseri oldugunu cok az kisi bilir"" DHA"
magazin,"Yeni yilin ilk frikigi! 40 yasindaki basarili ve guzel oyuncu Sofia Vergara meger yeni yila frikikle girmis Modern Family dizinin guzel yildizi Sofia Vergara, katildigi yeni yil partisinde giydigi seksi elbiseyle hayli konusulmustu. Yeni bir fotograf ise Miami'de bir kulupte duzenlenen partinin guzel oyuncu icin aslinda o kadar da guzel gecmedigini gozler onune serdi. Fotografta yere dusen ve etrafindakilerin yerden kalkmasina yardim ettigi Vergara, bir de frikik veriyor. Bu fotografin basina sizmasiyla Sofia Vergara biraz utanacak gibi gozukuyor. POSTA INTERNET"
magazin,"'Ido'nun kedisini buldum' Unlu modaci Siren Ertan Carmikli, Ibrahim Tatlises'in oglu Ido Tatlises ile dalga gecti Ido'nun kaslarini ti'ye alan Carmikli twitter sayfasinda kedi fotografi paylasip altina ""Hahaha gecenin asil bombasi burada. Ido'nun kedisini buldum"" notunu dustu."
magazin,"Balotelli'ye bir sok da sevgilisinden Ingiltere Premier Lig ekiplerinden Manchester City'nin yildiz futbolcusu Mario Balotelli'ye, teknik direktor Roberto Mancini ile yaptigi kavganin ardindan bir darbe de sevgilisinden geldi. Playboy guzeli Tabby Brown, Mario Balotelli'nin hayatindan diger kizlari cikarmadigi icin iliskilerini sonlandirdigini soylerken R&B yildizi sarkici Trey Songz ile birlikte oldugunu ifade etti."
magazin,"Acelya Elmas: Guzellik yarismasiyla, oyuncu olunmasindan rahatsizim Hastaligini hayatinin merkezine koymayip yok sayarak iyilestigini belirten Elmas, simdi eskisinden daha da saglikli bir sekilde yeni projeleri icin gun sayiyor. Basarili oyuncu, Samanyolu Televizyonunun aylik medya & magazin dergisi Kehkesana, bu sikintili donemi ve yeni projelerini anlatti. Iste Elmasin televizyon dunyasiyla ilgili carpici aciklamalari; Acelya Elmas kimdir? Biraz kendinizden bahseder misiniz? Sanat asigi, oyunculuk asigi, muzik asigi bir insanim. En basta da hayat asigi Mimar Sinan Universitesinde okudum, 2 yil opera ve san egitimi aldim. Ardindan 4 yil muzikal okudum. Okul doneminde opera kliplerinde, ozel kliplerde oynadim. 1998de de oyuncuktaki ilk isime basladim. Oyunculuk yapmaya ilk ne zaman karar verdiniz? Cocukluktan gelen bir tutku. Aslinda oyunculugu degil de daha cok sahneyi hayal ediyordum. Eskiden yayinlanan Sohret dizisindeki gibi konservatuara gitmek, dans etmek, sarki soylemek, hep sahnede olmakti hayalim. Bu yuzden gizlice Mimar Sinan San Bolumu icin hazirlandim ve kazandim. Ailemdeki herkes ya akademisyen, ressam, mimar ya da modaci, tekstilci, dekoratordu. Beni de gelecegin ic mimari, ressami, modacisi olur diye dusundukleri icin bu alandaki kurslara gonderdiler. Sinav gunu geldiginde ise San bolumu sinavlarina girdim. Ailemden kimse bilmiyordu tabi bunu. Kazandiktan sonra ise ailem benden daha fazla heveslendi. Bir donemin fenomen dizilerinden Deli Yurekle sizi tanidik Deli Yurek dizisi yeni basladiginda Osman Sinavin kapisini caldim ve merhaba ben Acelya Elmas, oyuncuyum, sizinle tanismak istedim dedim. Cok sasirdi ve oyle basladi Deli Yurekte oynamam. Sirasiyla Eyvah Babam, Nisan Yagmuru, Kirik Kanatlar, Kursun Yarasi ve adini unuttugum bircok yapim geldi. Ozellikle Kursun Yarasi benim icin cok onemlidir cunku donem isiydi. Sonra Ihlamurlar Altinda ve ardindan Lale Devri geldi. Su ana kadar oynadiginiz karakterlerden en cok hangisini kendinize yakin hissettiniz? Ruhum cok yumusak, bu yuzden donem islerini takip ediyorum. Biyografik dizilerde oynamayi, ozellikle yasanmis hikayeleri anlatmayi cok seviyorum. Kursun Yarasinda canlandirdigim Cemileyi cok sevmistim. Donem isi oldugu icin benim yapimla da cok ortustu. Cunku ben nostaljiyi, eskiyi, yasanmis hikayeleri anlatmayi cok seviyorum. Cemile karakterinin savasma ruhu, hem sevdiginin hem de kendi dogrularinin arkasinda durmasi cok hosuma gitmisti. Bana benim karakterimdeki roller geliyor hep bunu seviyorum. Biraz da kahramanlik hikayelerini seviyorsunuz sanirim Gercekten kahramanlik hikayelerini ve aksiyon islerini cok seviyorum. Sanirim bana da cok yakistiriyorlar bu rolleri. Oyunculuk renk katologu gibi, bir yelpaze. Her renk var icinde. Var olani yasiyorsunuz oyunculukta. Benim icimde binden fazla karakter var. Oynadigim her rolde de o karakterlerden biri hayat buluyor. Bu da benim mutlulugum. Her insana nasip olmaz boyle bir sey. Ben de o insanlari hayata gecirme sansi buluyorum boylelikle. Mesela oynadigim karakterlerden Nene Hatun, daha 25inde bir anne, Erzurum-Aziziye tabyalarina dusmanin girdigini ogrendiginde kundaktaki bebegini evde birakip, en on saflarda catisiyor. Bu rolu ben oynamayim da kim oynasin? Farkli spor dallarina da ilginizin oldugunu ogrendik Normalde bir bayanin yapmayacagi enteresan seyleri yapiyorum sanirim. 5 yil boyunca Kick Boks yaptim, halter calistim. Silah kullanmayi, kilic kullanmayi cok iyi bilirim. Dalis yapiyorum. Erkek cocugu olacakmisim da yanlislikla bayan olmusum sanirim. Biraz muzisyen kimliginizden bahsetmek ister misiniz? Insanlar sizin bu yonunuzu pek fazla bilmiyorlar? Evet. Aslinda 2000li yillarda Taksim Sanat Evinde ve Fransiz sokaginda sahne aliyordum. Zaten 6 yillik bir egitimim var bu alanda. Su an hem dans, hem tiyatro, hem muzik alaninda egitimliyim. Bana gelip de kimse, ozellikle sesimi duyduktan sonra Ne alaka, sen niye sarki soyleyeceksin? diyemez. Ihlamurlar Altindada dizinin icinde kullanilan sarkilardan biri benim parcam. Adi Gunahkarsin. Ozellikle 70ler ve 80lerdeki nostaljik parcalari soylemeyi seviyorum. Sezen Aksu hayraniyim, onu cok muhtesem bulurum. Gunumuzdeki yapimlari nasil buluyorsunuz? Ekranda sizi rahatsiz eden durumlar oluyor mu? Su an ekranda o kadar sacma sapan seyler var ki. Guzellik yarismasi vasitasiyla cikip 1 haftalik oyunculuk egitimiyle ya da bazen o bile olmadan televizyonda birkac programda gorunmeyle oyuncu olunuyor. Survivordan cikanlar bile oyuncu artik. Bizim meslegimizi herkes yapabilir oldu. Bu hepimizin canini sikiyor. Ozellikle bu ise emek vermis, senelerini harcamis insanlarin Sanat, sanatcilik baska bir kulvar, oturmusluk gerektiriyor. Insanlarla baska bir diyalog, baska bir paylasim gerektiriyor. Oyunculuk insanin icinde var olan bir seydir. Hep, Acisi olmayan insanlardan sanatci olmaz. diyoruz. Biz oyuncularin hep bir acisi, hayatla olan bir kavgasi, idealleri, fikirleri, insanlarla paylasmak istedigi duygulari vardir. Biz boyle yol aldik ve bunlari paylasmak icin variz. Survivor ya da guzellik yarismasindan cikan bir insanin, Insanlarla paylasacak duygularim, fikirlerim var diyebileceklerini sanmiyorum. Konservatuara gidip yillarca okumak yerine guzellik yarismasinda birinci olup kisa yoldan bir yere gelmek fikri egitimi yok etti. Her yerde kucuk capli oyunculuk kurslari acildi, 1 yilinizi bile vermeden birkac ayda hizlandirilmis kursiyer egitimi gibi oyunculuk egitimi alabiliyorsunuz. 4 kere kanseri yenme basarisini gosterdiniz, sizin icin zorlu bir donemdi. Peki bu hastaliga yakalandiginizi ilk ogrendiginizde ne hissettiniz? Ilk ogrendigimde cok sasirdim, herkese ugrar ama bana ugramaz gibi gelirdi hep. Ama hayata ve isime olan askim hic bitmedi. Setlerde olmak iyilesmemi hizlandirdi. Bu sikintili surecte yaninizda kimler vardi? Dostlarim ve ozellikle Sukru Avsar surekli yanimdaydi. O donem yapimcilarda Acelya Emas hasta, yaklasmayalim, oynamasin, dinlensin. algisi vardi. Tam tersine bu donemde en onemli sey moral. Hayattan koparak iyilesme olmaz, aksine hayatin icinde olmak ve mucadeleye devam etmek bizi ayakta tutuyor. Biz mucadeleyi seven insanlariz. Elimden geldigince setlerde oyunculuga devam ettim. Hastaligimi hayatimin merkezine koymadim, yokmus gibi davrandim, boylece Allaha sukur 4 defa ustesinden geldim. Dualarin da cok faydasi oldu, yolda hic tanimadigim insanlar boynuma sarilip, biz sizin icin cok dua ettik diyor. Insanlarin sevgisini kazanmis olmak da cok mutlu etti beni. Olum fikri insanlarin aklina cok gelmez gunluk hayat kosturmacasindan. Siz bununla 4 kez yuzlestiniz. Hastalik hayatinizi ne sekilde etkiledi? Her zaman Allahin sevgili kuluymusum ben derim. Allah yardimcim oldu. Hastaligin hayatima kattigi cok sey var. Aldigi da cok sey var tabi. Kursun Yarasinda en basarili oldugum donemde yakalandim hastaliga ve sonrasinda hep geri planda olmak zorunda kaldim. Oynadigim dizilerde hep beni daha az yoracak rolleri oynamak zorunda kaldim. Bu da kariyerim acisindan benden cok sey goturdu. Simdi kariyerimi geri kazanmak gibi de bir savasim var. Atlatilmasi gereken bir savasi basariyla atlattim. Artik saglikli bir sekilde isime devam ediyorum. Su an hayatin keyfini cikariyorum. Hayata bakisim, dogaya, gunesin dogusuna, aldigim nefese bakisim degisti. Her sey bambaska benim icin. Her gunum ve her saniyem cok degerli. Karamsarliga dusemem, kucuk seyleri kafama takmam. Savas verdigim seyler buyuk seyler olmali. Artik kucuk seyler ustune kavga edemem ben. Diger hastalara da umut oldu sizin savasiniz Bu surecte kendinize nasil dikkat ettiniz peki? Ayni rahatsizliga yakalanan insanlar sizinle hic diyologa geciyor mu? Gercekten insanlara inanilmaz bir umut kaynagi oluyor bu durum. Insanlar genelde ister istemez karamsarliga dusuyor. Bizi ekranda gorduklerinde bu insanlara pozitif enerji veriyor. O karamsarliklarini bir sekilde yenmelerini sagliyoruz. Cunku onlar bizim hayatimizi Adan Zye takip ediyor. Karsilastigimizda en iyi dostlarimin bile bilmedigi seyleri bana soruyorlar. Insanlar: O yapti. Ben de yapabilirim, yenebilirim. diye dusunuyor. Hala Neler yapabiliriz? Hangi doktora gidelim? Siz nelerden faydalandiniz? Bitkilerden yararlandiniz mi? Alternatif tip kullandiniz mi? gibi mailler geliyor. Her zaman mail adresimi veriyorum ve diyorum ki: Maddi bir sey yapamam, oyle bir gucum yok. Ama tecrubelerimle, yonlendirmelerimle, doktor arkadaslarimla, hocalarimla yaninizda olurum. Telefonum 24 saat caliyor. Bu hastaligi yenmede beslenme cok onemli biliyorsunuz. Her zaman, mevsiminde meyve ve sebze yemeye dikkat ediyorum. Kapari receli, kara uzum, brokoli, domates cok kullandim. Cunku bunlar hep kanserle mucadelede yaninizda olan savascilar. Ukraynadan ozel mantari olan kirmizi uzum suyu getirtip ictim. Soya fasulyesi cok yedim. Kemoterapinin zararli etkilerinin vucuda yayilmasini engelliyor. Alternatif tibba cok yoneldim. Dogayla iletisim kurdum. Onun haricinde sevdiklerimle daha fazla zaman gecirdim ve sevdigim seylere yoneldim. Pismanliklariniz ve iyi ki yapmisim dediginiz seyler var mi? Ikinci Baharda bir rol gelmisti bana. Daha sonra Nurgul Yesilcay oynadi. O projeyi kabul etmis olmayi gercekten cok isterdim. Cok isterdim Sener Senle Turkan Sorayla ayni dizide yer almak. Bu kadar guzel olacagini bilseydim kesin icinde olurdum. Iyi ki yapmisim dedigim is Kursun Yarasidir ve onun sayesinde Sukru Avsar ile tanistim. Yapimcilarin yanlis bir algiya sahip oldugunu soylemistiniz bir roportajinizda. Biraz bunu acar misiniz? Hakki olmadigi halde magazin sayesinde yukselen isimler var. Ben sansasyonlarla bir yerlere gelme derdinde olmadim. Beni Reinadan alkollu bir sekilde cikarken goremezsiniz. Bir gun is adamiyla, ertesi gun bir oyuncuyla, onun kolunda, bunun kolunda olamam. Evlendi, bosaniyor gibi seylerle isim olmaz. Bizim sektorde gundeme gelmek icin tuvalet penceresine sikisanlar bile var. Halk izliyor, yapimcilar da bu insanlar cok izleniyor diye filmde oynatalim algisina kapiliyor. Cok yanlis bir dongu bu. Siz televizyonda neler izliyorsunuz? Siyaset programlarina bakarim. Muhtesem Yuzyili izliyorum. Bu aralar Isler Guclere bakiyorum. Yine ayni tarz olan Leyla ve Mecnunu cok begeniyorum. Gecen yil Oyle Bir Gecer Zaman Kiyi cok begeniyordum. Bu yil ayni tadi yakalayamadim. Mete Horozoglunu cok severim. Turkiyede jon dendigi zaman aklima, Kenan Imirzalioglu ve Mete Horozoglu gelir. Yesil Elmayi severek izliyorum. Programa defalarca katildim. Oktay Ustayi zaten cok seviyorum. Cok sicakkanli. Ben programa cikacagim zaman cok heyecanlanirim normalde. Elim ayagim birbirine dolasir. Hele canli yayinsa. Oktay Ustanin yaninda kendimi cok rahat hissettim. Cok seker ve babacan bir insan. Begendiginiz yonetmenler kimler? Cok var. Hazirlikli olmak lazim bu soruya. Wachowski Kardeslerin hastasiyim. Steven Spielberg, Peter Jackson, Martin Scorsese, Ridley Scot, Tarantino, Francis Ford Coppola. Turkiyeden Kudret Sabanciyi cok severim. Cagan Irmakin cok dogru isler yaptigini dusunuyorum. Ferzan Ozpeteke bayilirim. Yeni bir projeniz var mi peki? Ya da yeni teklifler? Su an birkac teklif var acikcasi ama iclerinde budur dedigim bir sey yakalayamadim. Ocak ayi icin birkac proje var. Onlari bekliyorum."
magazin,"Beyaz'in 'beyaz cennet' keyfi Turkiye'nin en onemli kis turizm merkezlerinden Uludag'da kayak sezonunun baslamasi ile hareketlilik devam ediyor. Beyazit Ozturk, bu yil da geldigi Uludag'da, kayak yapti, hayranlariyla bol bol fotograflar cektirdi Kar kalinliginin 120 santime ulastigi Uludag, kayakseverlerin ilgi odagi oldu. Kanal D'nin basarili program yapimcisi ve dizi oyuncusu Beyazit Ozturk de Uludag'da stres atti. Her yil bir kackez Uludag'a gelen Beyazit Ozturk, gun boyu kayak yaparken, hayranlariyla hatira fotografi cektirdi. 'Beyaz cennete' tutkun oldugunu belirten Beyaz, ""Uludag'a gelmedigim yillar kendimde eksiklik hissediyorum. Bu yil ilk kez geldim. En az 3-4 kez daha gelecegini dusunuyorum. Burada stres atiyorum, moral depoluyorum"" dedi. DHA"
magazin,"Burcu Esmersoy'dan sasirtan itiraf Burcu Esmersoy, gecenlerde bir canli yayinda George Clooney'e evlenme teklif etmisti Onceki aksam TRT 1'de yayinlanan 'Kadir Copdemir Koptu Geliyor'a konuk olan Esmersoy, studyodaki 250 erkek birden George Clooney maskesi takinca neye ugradigini sasirdi. Programda Esmersoy, gorucu usulu evlilikten yana oldugunu soyledi."
magazin,"Beren Saat'in reklam tarifesi dudak ucuklatti! Unlu oyuncu Beren Saat'in kendisini dolandirdigini iddia ettigi muhasebecisiyle ilgili savciliga yaptigi suc duyurusunun detaylari ortaya cikti Unlu oyuncu Beren Saat'in kendisini dolandirdigini iddia ettigi muhasebecisiyle ilgili savciliga yaptigi suc duyurusunun detaylari ortaya cikti. Gectigimiz gunlerde Istanbul Cumhuriyet Bassavciligi'na basvurarak muhasebecisi Muharrem Araz tarafindan dolandirildigini iddia eden Saat, sikayet dilekcesinde basina gelenleri anlatti. ""KANDIRILDIM"" Dilekcede, 'genc ve deneyimsiz oldugu icin kandirildigini' ifade eden unlu oyuncu; muhasebecisine gonderdigi vergi ve Bag-Kur bedellerinin odenmedigini, muhasebeci Araz'in kendisinin bazi gelirlerini eksik beyan ettigini soyledi. ""EKSIK BEYAN ETTI"" Dilekcede Saat, 2011 yilinda rol aldigi Rexona reklam filminden aldigi 1 milyon 18 bin liralik ucret icin serbest meslek makbuzu duzenlemesine ragmen, muhasebecisinin bunu 591 bin lira olarak beyan ettigini anlatti. Saat, ayni yil oynadigi Patos reklamindan ise 1 milyon 250 bin lira aldigini, Araz'in bunu da 750 bin lira olarak beyan ettigini belirtti. ""RUHSATI YOK"" Unlu oyuncu, eksik bildirimde bulunan eski muhasebecisi nedeniyle pismanlik dilekcesi vermek zorunda kaldigini da belirtti. Muharrem Araz'in ortadan kayboldugunu ve kendisine ulasilamadigini soyleyen Beren Saat; yasal defter ve kayitlarin hatali tutulmasi nedeniyle, usulsuzluk yapmis durumuna dustugunu ifade etti. Araz'in serbest muhasebecilik ruhsatina sahip olmadigini vurgulayan Saat, nitelikli dolandiricilik sucundan kamu davasi acilmasini talep etti. ""43 BIN LIRA CEZA ODEDIM"" Beren Saat, muhasebecisinin hatasi nedeniyle 2011 yilinda 43 bin lira vergi cezasi odedigini ifade etti. Unlu oyuncu ayrica, muhasebeci Muharrem Araz'in odemedigini iddia ettigi Bag-Kur primleri nedeniyle olusan 4 bin 600 liralik borcu da gectigimiz gunlerde kapattigini acikladi. Saat, 2012 yili basindan bu yana yeni bir muhasebeciyle calistigini da soyledi."
magazin,"Prenses Diana'dan cok korkuyor Yeni filminde Prenses Diana'yi canlandiracak olan Naomi Watts'in roluyle ilgili endiseleri var Son zamanlarda Oscar adayligi soylentileri dolasan aktris Naomi Watts, 'Caught In Fire' filminde Prenses Diana'yi canlandiriyor. Ingiliz basinindan The Daily Mail sitesinde yer alan habere gore, rolun cok baski ve tartisma yaratacagini dusunen Watts, bu nedenle once rolu reddetmek istedigini ancak sonra fikir degistirdigini soyluyor. Burnu Diana'ya benzesin diye kaslarinin ortasi tiras edilen ve Diana'nin asi karakterinden cok etkilenen 43 yasindaki oyuncu, Prens Willam ve Prens Harry'nin filmi begenmeyeceginden endiseleniyor. Film ile ilgili konusmadan once derin bir nefes alan guzel oyuncu filmle ilgili olarak, ""Cok baski olusturacak bir rol. Ancak Diana inanilmaz bir hayati olan muhtesem bir kadin. Rolu kabul etmek oldukca cesaret ve sorumluluk gerektirdi"" seklinde konusuyor. Hindistan'da 2004'te gerceklesen Tsunami'den kurtulan bir kadini canlandirdigi 'The Impossible' filmi ile Golden Globe'a aday olduguna inanamayan oyuncu, Diana'yi canlandirdigi yeni filmin, sahnelerini dublor kullanmadan cektigi Tsunami filminden daha fazla cesaret gerektirdigini dusunuyor."
magazin,"Iliskileri kabak tadi verdi ABD'nin en sevilen genc yildizi Justin Bieber bir ayrilip bir baristigi sevgilisi Selena Gomez ile yeniden ayrildi Gectigimiz haftalarada kendinden yasca buyuk meslektaslarina ragmen genc yasta sohrete kavusan Justin Bieber Selena Gomez cifti Utah, Salt Lake City'deki bir havalimaninda goruntulendiklerinin farkinda olmadan oldukca samimi bir sekilde kameralara yakalanmislardi. Ciftin havalimaninda surekli opusmeleri, konusmalari, birbirlerinden hic ayrilmamalari iliskilerinin iyi gidiyor oldugunu dusundurmustu. Ancak ciftin bir kez daha ayrildiklari haberi magazin kulislerinde konusulmaya baslandi. The New York Daily News sitesinde yer alan habere gore; Meksika'ya giden 18 yasindaki Bieber ve Gomez  ciftinin 2013'e girmeden once buyuk bir tartisma yasadi ve 20 yasindaki Gomez Meksika'dan bir gun once ayrildigi one suruldu. Ikilinin kavgadan bu yana birbirlerini hic gormedikleri de iddialar arasinda."
magazin,"Rihanna soyunma odasinda sov yapti! Dunyaca unlu sarkici Rihanna Victoria Secret'in sovgunda sahneye cikti. Soyunma odasinda ise sutyensiz haliyle adeta Victoria Secret'in melekleriyle yaristi... New York'ta bulunan Lexington Avenue Armory geride biraktigimiz aksam unlu ic camasiri markasi Victoria Secret'in yil sonu defilesine ev sahipligi yapti. Geceye katilan birbirinden guzel onlarca manken seksi ic camasirlarini tanitirken, bir yandan da unlu sanatcilar gecede sahne aldi. Bu isimler arasinda Amerikali R&B sarkicisi Rihanna da vardi.Sahneye birbirinden farkli ve seksi kostumlerle cikan guzel sarkici ilk olarak siyah cizmeleri ve ayni renk jartiyeriyle sahne aldi. Gecenin ilerleyen saatlerinde yeniden podyuma cikan Rihanna, bu defa da geceligi andiran beyaz bir kostumle sarki soyledi. SURPRIZ SOYUNMA ODASINDA Ozellikle son zamanlarda twitter uzerinden yaptigi seksi fotograf paylasimiyla dikkat ceken Rihanna bu adetini Victoria Secret defilesinde de bozmadi. Guzel sarkici soyunma odasinda sutyeni cikmis bir sekilde cektirdigi fotografi sevenleriyle paylasti. ISTE RIHANNA SOV..."
magazin,"Sarayda olum acisi Muhtesem Yuzyil'in bu hafta oynayacak yeni bolumunde saray bir olum haberiyle sarsiliyor Gectigimiz haftalarda Basbakan Erdogan'in yaptigi aciklamalardan sonra Turkiye'nin en cok tartisilan dizisi haline gelen Muhtesem Yuzyil'in yeni bolumunde hayecan dorukta. Star TV ekranlarinda yayinlanan ve buyuk begeniyle izlenen 'Muhtesem Yuzyilin' carsamba aksami ekrana gelecek olan 81'inci bolumunde yasananlar soyle; ""Saray Sehzade Suleyman'in olum haberi ile sarsilacak. Kanuni Sultan suleyman, Hurrem Sultan'a Sehzade Mustafa'ya kurulan tuzagin hesabini soracak. Sah Sultan ile Hatice Sultan arasinda sert ruzgarlar esecek. Pargali Ibrahim'in Kadi Efendi ile arasindaki tartisma onu kacinilmaz sona bir adim daha yaklastiracak."" startFlvPlayer_Posta(""divFlvPlayer8595"",""8595"",""201301"",""8595-1.jpg"");"
magazin,"Kirmizi kartlik sulu saka Italyan aktris Rosy Dilettuso'ya, stilist Mauro Grifoni'den sulu saka!.. Kenya'da tatil yapan Italyan aktrist Rosy Dilettuso, stilist Mauro Grifoni'nin sulu sakasina maruz kaldi. Grifoni'nin sakasi sirasinda seksi aktris son derece zor anlar yasadi."
magazin,"Twitter'da sohretli sozler Iyisi mi ben seni dusunuyorum diyeyim, gerisini sen dusun... Asik olan sacmalar... Nefes alamaz, kalbinin atisini duyarsin. Ha bir de yaninda degilken bile burnunda kokusunu hissedersin... Ceyhun Yilmaz @ceyhunyilmaz Iyisi mi ben seni dusunuyorum diyeyim, gerisini sen dusun. Kadir Dogulu @kadirdogullu Asik olan sacmalar... Nefes alamaz, kalbinin atisini duyarsin. Ha bir de yaninda degilken bile burnunda kokusunu hissedersin... Gulben Ergen @GeErgen Yiktigin varsa yapacaksin.. Aglattigin varsa guldureceksin.. Doktugun varsa dolduracaksin.. Ciplaklari giydirecek, aclari doyuracaksin... Emre Altug @emrealt Yahu bir erkek erkege bulusup testosteron gudumlu muhabbet yapamayacak miyiz anlamiyorum ki?:) Kizlar da kiz kiza bulustu iste! Fettah Can @fettahcan Fettah Can Arkadaslar universitede ogrenci kardeslerimizin yaninda bir baska sarkici kardesimi kucuk dusurmeye calisan babam olsa uyuz olurum. Yildiz Tilbe @YildizzTilbee Sarhosluk sinir ihlali gibi bir sey, birden herkes akraba, hersey dogal bir sey oluveriyor anormallikler... Doga Rutkay @Doarutkay Her konuda var olmak zorunda degilim. Sanatci hakkimi tum engelli ancak kalbimde ""engelsiz'' olan arkadaslarim adina harcamak istiyorum. Seren Serengil @SRNGLofficial Beni birisi istemesin ben asla adini agzima almam ne gurursuz tipler var ya, yapis yapis :) sinek gibi kov kov gitmiyor :) Erol Kose @drerolkose Sizi bilmiyorum ama ben pismanlik duyan, utanabilen insanlari cok seviyorum. Piskinlik ne kadar ucuzsa, utanc o kadar degerlidir cunku. Alisan @yenialisan Fenerbahce bir iki maglubiyetle yikilmaz, her zaman buyuktur ama taraftari uzmeye kimsenin hakki yok. Sorumlusu kimse geregini yapsin!!! Yilmaz Erdogan @yilmazerdoga 'Ben de isterdim suphesiz, cicek koparmak olsun, butun gunahi ellerimin... Olmadi iste.... (30.12.2012 tarihli Posta Karnaval'dan alinmistir.)"
